Vertex Id,TP_in,Pred Parallelism,Parallelism,Segment Size,Operator Type,Latency,CPU,Busytime,TP_out
v_0,1663.322534709221,1,4,32768.0,0,213.16612673546103,1.8954155964437673,0.4385710419375743,3326.645069418442
v_0,283.2077122972453,3,2,32768.0,0,144.16038561486226,0.6417216923035745,0.29218573127252956,566.4154245944906
v_0,707.7316489526582,1,4,65536.0,0,245.38658244763292,0.9422593861553529,0.21917259802465697,1415.4632979053165
v_0,219.4708886566291,2,4,65536.0,0,220.97354443283146,0.309633486889696,0.07597271949192481,438.9417773132582
v_0,611.7264943951865,3,5,65536.0,0,240.58632471975932,1.5442345173901024,0.28137869627015766,1223.452988790373
v_0,968.1397289020935,5,5,32768.0,0,128.40698644510468,2.0180565138932303,0.3834414855711799,1936.279457804187
v_0,816.3179772577754,5,1,32768.0,0,170.8158988628888,0.9365465631608736,0.8770306708782895,1632.6359545155508
v_0,1528.6682743394647,4,3,65536.0,0,286.43341371697323,2.1167120239324175,0.6789164620005738,3057.3365486789294
v_0,1525.764657193413,4,3,32768.0,0,206.28823285967064,2.269593600591464,0.6982592212422012,3051.529314386826
v_0,97.4480972427635,1,5,16384.0,0,94.87240486213817,0.7016111385086445,0.1288633404390165,194.896194485527
v_0,1841.6128067069992,4,4,32768.0,0,172.08064033534995,2.0988509154002606,0.4966679046256026,3683.2256134139984
v_0,679.3159542365372,1,2,65536.0,0,243.96579771182687,0.9577203070355793,0.47737376012520244,1358.6319084730744
v_0,1482.1574883717108,4,4,65536.0,0,234.10787441858554,2.1332615511469157,0.5173323458707314,2964.3149767434215
v_0,437.7678226916072,4,2,16384.0,0,111.88839113458036,0.5995775828682096,0.29235041619307556,875.5356453832144
v_0,1606.499249689466,3,5,65536.0,0,290.3249624844733,2.1698936795121613,0.41142767273852254,3212.998499378932
v_0,1741.4278467119693,3,5,32768.0,0,217.07139233559846,2.266077078593253,0.4187428604557056,3482.8556934239386
v_0,256.78019926358536,2,4,32768.0,0,142.83900996317928,0.4472763620357698,0.10352138443278233,513.5603985271707
v_0,1826.1149405324045,2,4,65536.0,0,301.3057470266202,2.277639367084038,0.5626466844001976,3652.229881064809
v_0,64.79888943821037,2,1,16384.0,0,93.23994447191052,0.13792208357604718,0.1317666293922075,129.59777887642073
v_0,564.650615764748,2,1,16384.0,0,118.2325307882374,0.7560594106108718,0.7226087791869561,1129.301231529496
v_0,289.7455645685378,4,1,16384.0,0,104.48727822842689,0.41200287770552674,0.3859364894544033,579.4911291370756
v_0,1564.568467363274,3,2,16384.0,0,168.2284233681637,1.8223401551828258,0.8633733267065368,3129.136934726548
v_0,1841.6939401671748,3,5,16384.0,0,182.08469700835875,2.606976750273383,0.49791082005701387,3683.3878803343496
v_0,454.86680472679143,2,2,16384.0,0,62.74334023633957,0.5191682130706656,0.25692169933109943,909.7336094535829
v_0,387.4035588786681,2,5,32768.0,0,149.3701779439334,1.0467218400819096,0.1920700865792478,774.8071177573362
v_0,329.7179013361604,1,3,65536.0,0,226.485895066808,0.8956086963293083,0.28971228067579213,659.4358026723208
v_0,1834.4949463917847,5,4,32768.0,0,221.72474731958923,2.136825215663605,0.5250859123014493,3668.9898927835693
v_0,1584.1512635498048,4,4,65536.0,0,239.20756317749024,1.9804204800576866,0.4556850227620165,3168.3025270996095
v_0,1539.540408163333,2,3,16384.0,0,166.97702040816665,1.5937261014103274,0.5187697128205138,3079.080816326666
v_0,719.7817776291016,4,4,16384.0,0,75.98908888145507,0.9747254301249483,0.237276892754054,1439.5635552582032
v_0,1564.5226582349128,3,5,65536.0,0,288.22613291174565,2.0523486761885184,0.39418975095057873,3129.0453164698256
v_0,1192.3145866773036,1,4,65536.0,0,269.6157293338652,1.4425452218628232,0.35687288208563733,2384.6291733546072
v_0,89.42493238801706,3,1,65536.0,0,214.47124661940086,0.24710990428307508,0.24286172613616908,178.8498647760341
v_0,613.1894926617346,3,2,32768.0,0,160.65947463308672,0.9443741686603737,0.45799275009688895,1226.3789853234691
v_0,450.3497139793748,5,1,32768.0,0,152.51748569896876,0.6058041183529749,0.5742621818856407,900.6994279587497
v_0,189.30626132411092,3,3,16384.0,0,49.465313066205546,0.659881720823934,0.2003438776379592,378.61252264822184
v_0,1196.750408816587,5,4,65536.0,0,269.83752044082934,1.9334851704058031,0.4418815217834123,2393.500817633174
v_0,1747.752729733786,2,3,16384.0,0,177.3876364866893,1.9897547650823924,0.6313239892081572,3495.505459467572
v_0,950.060523209833,4,5,16384.0,0,137.50302616049166,2.0508984168080384,0.3765742762497864,1900.121046419666
v_0,1360.7179319637958,2,3,65536.0,0,278.03589659818977,1.7853523811467107,0.5756981077384984,2721.4358639275915
v_0,323.2851257600619,1,4,65536.0,0,226.1642562880031,0.7474108051832259,0.1735675608046696,646.5702515201237
v_0,1288.2427029363012,3,3,32768.0,0,144.41213514681505,1.4951436075199114,0.48636739745626695,2576.4854058726023
v_0,372.6015198580758,2,4,16384.0,0,108.63007599290378,0.8626377263716614,0.21068600059547157,745.2030397161516
v_0,1515.3469092694095,3,3,32768.0,0,155.76734546347046,2.149754684379819,0.6684018081064228,3030.693818538819
v_0,893.2839230689195,4,5,65536.0,0,254.66419615344597,1.4000615905001974,0.27553950225586743,1786.567846137839
v_0,1598.2130047831154,1,4,16384.0,0,169.91065023915576,1.6456098702146544,0.4046329168708574,3196.4260095662307
v_0,421.7538729322134,2,5,65536.0,0,231.08769364661066,0.8165299951456695,0.16091339141046626,843.5077458644269
v_0,985.8833818853826,3,5,65536.0,0,259.29416909426914,1.4105561746347492,0.2744664319187276,1971.7667637707652
v_0,673.8613043880737,5,4,16384.0,0,123.69306521940368,0.9455701281070349,0.2155392725800633,1347.7226087761474
v_0,138.05707307151684,2,1,65536.0,0,216.90285365357585,0.22661928039355103,0.2134623637562765,276.1141461430337
v_0,1883.6202183933804,3,4,65536.0,0,304.181010919669,2.65295362801642,0.640896360957827,3767.2404367867607
v_0,1098.361557196981,3,4,16384.0,0,144.91807785984906,2.07429909987358,0.4740667487568326,2196.723114393962
v_0,420.8770608786078,3,1,16384.0,0,111.0438530439304,0.5140171425114028,0.4981463371247304,841.7541217572156
v_0,1157.9921901515045,1,5,65536.0,0,267.89960950757524,2.0978436891942556,0.40187821504309656,2315.984380303009
v_0,1687.1027981259163,5,4,16384.0,0,174.35513990629582,2.06126834683739,0.5042841537329915,3374.2055962518325
v_0,1694.4484882106894,5,4,65536.0,0,294.7224244105345,1.9509246040556105,0.4442751234891349,3388.896976421379
v_0,320.4114621750514,3,2,16384.0,0,106.02057310875257,0.6662293524132143,0.3325107809098394,640.8229243501028
v_0,680.6387139475864,4,5,65536.0,0,244.0319356973793,1.5333193429975187,0.30567529923456366,1361.2774278951729
v_0,1183.5388959191157,3,4,32768.0,0,189.1769447959558,1.9624950012964497,0.4548547977273851,2367.0777918382314
v_0,317.3187920562885,1,4,65536.0,0,225.86593960281442,0.9254388530801262,0.22143506230441692,634.637584112577
v_0,1589.9716519099243,2,3,16384.0,0,169.4985825954962,1.831159559979043,0.6097477956410653,3179.9433038198486
v_0,496.41272402035804,3,5,32768.0,0,154.8206362010179,1.0561298946181492,0.2031072790351039,992.8254480407161
v_0,1382.3042568547282,1,4,32768.0,0,199.1152128427364,1.9502321565714833,0.4761036430672707,2764.6085137094565
v_0,362.43059535163883,4,1,65536.0,0,228.12152976758193,0.5736401841592613,0.5496921176837892,724.8611907032777
v_0,281.17940306974396,3,3,65536.0,0,174.0589701534872,0.8369466139783335,0.2624874807555043,562.3588061394879
v_0,1526.5537546845908,1,4,65536.0,0,286.3276877342295,1.7589511797013535,0.4178436580984576,3053.1075093691816
v_0,274.76776998915926,2,5,16384.0,0,103.73838849945797,1.2602829742709498,0.2327168447090853,549.5355399783185
v_0,662.5358330885348,3,2,16384.0,0,123.12679165442674,0.8434209744845289,0.3870406563999656,1325.0716661770696
v_0,793.1253216421496,3,2,16384.0,0,129.6562660821075,1.217207224228887,0.5657022215519407,1586.2506432842993
v_0,408.2939063973682,1,4,65536.0,0,230.4146953198684,0.6739667782402552,0.1634731782024101,816.5878127947364
v_0,1402.3982562981803,5,2,16384.0,0,160.11991281490901,1.7837612856922702,0.8276625106062914,2804.7965125963606
v_0,970.0577363308308,1,5,65536.0,0,258.50288681654155,1.0175462077917947,0.19519011109584572,1940.1154726616617
v_0,1291.8196774917815,5,2,32768.0,0,194.59098387458909,1.7939676091841068,0.8395067381512358,2583.639354983563
v_0,480.50556371827895,5,1,32768.0,0,154.02527818591395,0.7068991135045876,0.6795742969224627,961.0111274365579
v_0,898.1482919669791,5,3,65536.0,0,254.90741459834896,1.2410887396113386,0.38339777796406727,1796.2965839339581
v_0,400.8943567457191,2,1,65536.0,0,230.04471783728596,0.4587412382728112,0.4531558314056671,801.7887134914382
v_0,332.71179568972985,2,4,65536.0,0,226.63558978448648,1.0178046128930234,0.2520592031154374,665.4235913794597
v_0,1194.4794118334225,1,5,16384.0,0,149.72397059167113,2.1759622042038433,0.4326166304436432,2388.958823666845
v_0,1540.749433356772,3,2,16384.0,0,167.0374716678386,1.9718311109224849,0.9067516453340302,3081.498866713544
v_0,873.7689585066254,5,2,65536.0,0,253.68844792533127,1.2870100643292433,0.5955016008376479,1747.5379170132508
v_0,1588.7616129487276,1,2,32768.0,0,209.43808064743638,2.106588284325055,0.9764495681849672,3177.523225897455
v_0,913.3070933075226,2,3,32768.0,0,175.66535466537613,1.497240760350996,0.4703625826605115,1826.6141866150451
v_0,271.41003705411697,1,2,65536.0,0,223.57050185270586,0.6630950537312197,0.30688626953731113,542.8200741082339
v_0,1392.6825272536753,1,2,32768.0,0,199.63412636268376,1.5895679567068854,0.7770734223731935,2785.3650545073506
v_0,1442.3372102859264,3,3,32768.0,0,152.11686051429632,1.8408771102534531,0.5961691764633769,2884.674420571853
v_1,1108.4445267498224,1,2,65536.0,1,265.4222263374911,1.243573795297146,0.595583048774522,1108.4445267498224
v_1,1366.8526717176744,2,4,16384.0,1,158.34263358588373,1.6944745061875275,0.3964471863804698,1366.8526717176744
v_1,785.518497196201,4,4,32768.0,1,119.27592485981005,1.481874008654234,0.35209107291232705,785.518497196201
v_1,1756.474833506063,1,3,32768.0,1,217.82374167530315,2.1138183268763835,0.6683580987276581,1756.474833506063
v_1,1428.898924892364,5,5,32768.0,1,151.4449462446182,2.186944642306213,0.39893741216876305,1428.898924892364
v_1,1223.8646543481002,3,3,32768.0,1,141.193232717405,1.4018327423459858,0.435257902605421,1223.8646543481002
v_1,791.8915880663649,2,1,32768.0,1,169.59457940331825,0.8814214549462968,0.8556009803065896,791.8915880663649
v_1,1463.3296224738938,2,2,32768.0,1,153.1664811236947,1.7138354849134245,0.810967441116902,1463.3296224738938
v_1,397.1369188283318,4,5,32768.0,1,149.8568459414166,0.6731636264416457,0.12296273926093955,397.1369188283318
v_1,300.09003320546765,1,2,16384.0,1,105.00450166027338,0.5234160330231429,0.2528935686482165,300.09003320546765
v_1,1027.179975641647,2,4,65536.0,1,261.3589987820823,1.249299149865635,0.30787980714860186,1027.179975641647
v_1,1588.3355058853372,5,3,65536.0,1,289.41677529426687,2.256548565075017,0.7160079477373119,1588.3355058853372
v_1,671.6077210620687,4,4,16384.0,1,73.58038605310344,1.5335418018094291,0.36196383375328534,671.6077210620687
v_1,426.172706494074,5,3,16384.0,1,111.3086353247037,0.5383287001422415,0.1671923509930232,426.172706494074
v_1,1544.5146529926087,2,2,65536.0,1,237.22573264963043,1.5886380571737955,0.7765384705228822,1544.5146529926087
v_1,259.2232994730704,1,4,65536.0,1,222.96116497365352,1.0565638679016163,0.25580495566618466,259.2232994730704
v_1,1227.5894963291914,2,4,32768.0,1,191.37947481645958,1.4112912794998274,0.3368705104023693,1227.5894963291914
v_1,1355.7997176673898,2,3,32768.0,1,197.7899858833695,1.5050280675247563,0.47381131310237184,1355.7997176673898
v_1,1678.946266297574,2,3,16384.0,1,173.9473133148787,2.3147652590251386,0.7595975584296125,1678.946266297574
v_1,581.163996511816,4,4,32768.0,1,109.0581998255908,1.0386795074896036,0.2510624634420299,581.163996511816
v_1,1899.130276920995,3,5,16384.0,1,184.95651384604975,2.4882939679176284,0.47067800766727114,1899.130276920995
v_1,411.1573850998431,5,5,32768.0,1,100.55786925499216,0.5321440385709325,0.10623216166389658,411.1573850998431
v_1,995.0209979926021,1,4,16384.0,1,139.75104989963012,1.7118050079573375,0.39801106805134556,995.0209979926021
